Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",166616,137615,7201,6434,4861,1207,9298
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",603082,261199,98561,2263,205423,6356,29280
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",769698,398814,105762,8697,210284,7563,38578
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",173273,144490,6789,7053,4782,1158,9001
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",567300,256303,86764,1985,188629,6042,27577
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",740573,400793,93553,9038,193411,7200,36578
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",339889,282105,13990,13487,9643,2365,18299
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1170382,517502,185325,4248,394052,12398,56857
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1510271,799607,199315,17735,403695,14763,75156
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",166616,137615,7201,6434,4861,1207,9298
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",603075,261199,98561,2263,205416,6356,29280
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",769691,398814,105762,8697,210277,7563,38578
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",173272,144489,6789,7053,4782,1158,9001
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",567298,256303,86764,1985,188628,6041,27577
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",740570,400792,93553,9038,193410,7199,36578
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",339888,282104,13990,13487,9643,2365,18299
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1170373,517502,185325,4248,394044,12397,56857
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1510261,799606,199315,17735,403687,14762,75156
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",167076,137978,7208,6437,4872,1204,9377
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",604454,261059,98378,2261,206909,6394,29453
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",771530,399037,105586,8698,211781,7598,38830
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",173589,144685,6810,7077,4787,1166,9064
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",568534,256264,86537,1980,189923,6059,27771
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",742123,400949,93347,9057,194710,7225,36835
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",340665,282663,14018,13514,9659,2370,18441
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1172988,517323,184915,4241,396832,12453,57224
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1513653,799986,198933,17755,406491,14823,75665
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",169789,140401,7228,6473,4940,1202,9545
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",611417,261211,98156,2267,213217,6470,30096
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",781206,401612,105384,8740,218157,7672,39641
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",175923,146595,6910,7192,4849,1141,9236
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",574890,256683,86340,1970,195339,6102,28456
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",750813,403278,93250,9162,200188,7243,37692
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",345712,286996,14138,13665,9789,2343,18781
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1186307,517894,184496,4237,408556,12572,58552
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1532019,804890,198634,17902,418345,14915,77333
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",172888,143195,7324,6423,5018,1203,9725
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",620829,262576,97806,2243,220609,6654,30941
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",793717,405771,105130,8666,225627,7857,40666
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",178225,148770,6911,7142,4914,1132,9356
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",583600,258202,86004,1943,201927,6221,29303
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",761825,406972,92915,9085,206841,7353,38659
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",351113,291965,14235,13565,9932,2335,19081
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1204429,520778,183810,4186,422536,12875,60244
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1555542,812743,198045,17751,432468,15210,79325
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",176089,146048,7425,6406,5172,1223,9815
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",630509,263820,96944,2250,228914,6798,31783
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",806598,409868,104369,8656,234086,8021,41598
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",181043,151141,6949,7216,4985,1162,9590
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",593585,260185,85268,1975,209717,6301,30139
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",774628,411326,92217,9191,214702,7463,39729
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",357132,297189,14374,13622,10157,2385,19405
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1224094,524005,182212,4225,438631,13099,61922
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1581226,821194,196586,17847,448788,15484,81327
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",179214,148832,7436,6399,5253,1216,10078
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",641404,265991,95688,2249,238029,6907,32540
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",820618,414823,103124,8648,243282,8123,42618
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",183865,153551,7019,7222,5098,1152,9823
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",604385,262386,84769,1964,217903,6416,30947
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",788250,415937,91788,9186,223001,7568,40770
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",363079,302383,14455,13621,10351,2368,19901
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1245789,528377,180457,4213,455932,13323,63487
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1608868,830760,194912,17834,466283,15691,83388
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",181729,150901,7507,6550,5345,1237,10189
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",650424,266717,94652,2246,246327,7057,33425
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",832153,417618,102159,8796,251672,8294,43614
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",186225,155443,7102,7343,5207,1151,9979
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",614369,263996,84229,2014,225819,6492,31819
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",800594,419439,91331,9357,231026,7643,41798
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",367954,306344,14609,13893,10552,2388,20168
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1264793,530713,178881,4260,472146,13549,65244
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1632747,837057,193490,18153,482698,15937,85412
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",183360,152267,7478,6594,5432,1244,10345
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",655638,265239,93131,2236,254128,7014,33890
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06001,6001,"Alameda County, California",838998,417506,100609,8830,259560,8258,44235
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",187712,156647,7107,7339,5292,1178,10149
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",620994,263765,83393,1979,233005,6434,32418
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06001,6001,"Alameda County, California",808706,420412,90500,9318,238297,7612,42567
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06001,6001,"Alameda County, California",371072,308914,14585,13933,10724,2422,20494
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06001,6001,"Alameda County, California",1276632,529004,176524,4215,487133,13448,66308
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06001,6001,"Alameda County, California",1647704,837918,191109,18148,497857,15870,86802
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",35,17,0,16,0,0,2
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",534,408,0,114,6,0,6
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06003,6003,"Alpine County, California",569,425,0,130,6,0,8
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",49,26,0,17,0,0,6
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",557,445,0,96,1,0,15
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06003,6003,"Alpine County, California",606,471,0,113,1,0,21
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",84,43,0,33,0,0,8
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",1091,853,0,210,7,0,21
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06003,6003,"Alpine County, California",1175,896,0,243,7,0,29
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",35,17,0,16,0,0,2
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",534,408,0,114,6,0,6
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06003,6003,"Alpine County, California",569,425,0,130,6,0,8
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",49,26,0,17,0,0,6
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",557,445,0,96,1,0,15
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06003,6003,"Alpine County, California",606,471,0,113,1,0,21
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",84,43,0,33,0,0,8
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",1091,853,0,210,7,0,21
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06003,6003,"Alpine County, California",1175,896,0,243,7,0,29
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",32,16,0,14,0,0,2
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",529,403,0,114,6,0,6
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06003,6003,"Alpine County, California",561,419,0,128,6,0,8
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",48,24,0,18,0,0,6
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",551,438,0,98,1,0,14
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06003,6003,"Alpine County, California",599,462,0,116,1,0,20
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",80,40,0,32,0,0,8
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",1080,841,0,212,7,0,20
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06003,6003,"Alpine County, California",1160,881,0,244,7,0,28
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",30,15,0,13,0,0,2
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",504,377,1,113,7,0,6
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06003,6003,"Alpine County, California",534,392,1,126,7,0,8
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",49,25,0,18,0,0,6
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",526,421,0,89,2,0,14
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US06003,6003,"Alpine County, California",575,446,0,107,2,0,20
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",79,40,0,31,0,0,8
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",1030,798,1,202,9,0,20
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US06003,6003,"Alpine County, California",1109,838,1,233,9,0,28
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",38,22,0,13,0,0,3
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",492,359,2,118,6,0,7
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US06003,6003,"Alpine County, California",530,381,2,131,6,0,10
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US06003,6003,"Alpine County, California",52,26,0,20,0,0,6
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US06003,6003,"Alpine County, California",541,411,5,109,2,0,14
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US06003,6003,"Alpine County, California",593,437,5,129,2,0,20
